1454286308000 209840000 -5.7879515 47.103043 0 0 0 0
1454286434000 209840000 -5.7882915 47.11119 0 0 0 0
1454286452000 209840000 -5.788298 47.112267 0 0 0 0
1454294917000 209840000 -5.809008 47.64392 0 0 0 0
1454294920000 209840000 -5.80903 47.64411 0 0 0 0
1454295070000 209840000 -5.80942 47.653473 0 0 0 0
1454295079000 209840000 -5.809395 47.6541 0 0 0 0
1454295090000 209840000 -5.809425 47.654785 0 0 0 0
1454295099000 209840000 -5.8094835 47.65536 0 0 0 0
1454295110000 209840000 -5.8095465 47.65599 0 0 0 0
1454295119000 209840000 -5.8096166 47.656616 0 0 0 0
1454295140000 209840000 -5.8096967 47.657898 0 0 0 0
1454295150000 209840000 -5.80973 47.658592 0 0 0 0
1454295160000 209840000 -5.80973 47.65917 0 0 0 0
1454295200000 209840000 -5.8097215 47.661747 0 0 0 0
1454295218000 209840000 -5.8097 47.662907 0 0 0 0
1454295416000 209840000 -5.810352 47.675472 0 0 0 0
1454295421000 209840000 -5.810415 47.6758 0 0 0 0
1454295421000 209840000 -5.810425 47.675865 0 0 0 0
1454295469000 209840000 -5.810455 47.678955 0 0 0 0
1454295488000 209840000 -5.8105383 47.680115 0 0 0 0
1454295518000 209840000 -5.8106465 47.6821 0 0 0 0
1454295846000 209840000 -5.81112 47.703045 0 0 0 0
1454295847000 209840000 -5.8110886 47.703114 0 0 0 0
1454295866000 209840000 -5.811075 47.704258 0 0 0 0
1454296317000 209840000 -5.8123617 47.73271 0 0 0 0
1454296336000 209840000 -5.8125067 47.73398 0 0 0 0
1454296356000 209840000 -5.8124585 47.735195 0 0 0 0
1454296366000 209840000 -5.81242 47.735893 0 0 0 0
1454296376000 209840000 -5.812415 47.736523 0 0 0 0
1454296386000 209840000 -5.8123817 47.73716 0 0 0 0
1454296406000 209840000 -5.8123417 47.738365 0 0 0 0
1454296416000 209840000 -5.812333 47.739006 0 0 0 0
1454296426000 209840000 -5.812353 47.739708 0 0 0 0
1454296436000 209840000 -5.812425 47.740353 0 0 0 0
1454296446000 209840000 -5.8124986 47.740986 0 0 0 0
1454296456000 209840000 -5.8125834 47.741627 0 0 0 0
1454296466000 209840000 -5.8126235 47.742207 0 0 0 0
1454296476000 209840000 -5.8126717 47.74292 0 0 0 0
1454296487000 209840000 -5.8127117 47.74357 0 0 0 0
1454296496000 209840000 -5.8127184 47.744213 0 0 0 0
1454296507000 209840000 -5.812735 47.744934 0 0 0 0
1454296517000 209840000 -5.8127666 47.74552 0 0 0 0
1454296525000 209840000 -5.8127785 47.746113 0 0 0 0
1454296532000 209840000 -5.812775 47.746574 0 0 0 0
1454296592000 209840000 -5.812947 47.750523 0 0 0 0
1454296616000 209840000 -5.8130584 47.752026 0 0 0 0
1454296627000 209840000 -5.813123 47.752808 0 0 0 0
1454296634000 209840000 -5.8132467 47.75319 0 0 0 0
1454296639000 209840000 -5.8132267 47.75358 0 0 0 0
1454296682000 209840000 -5.813435 47.75628 0 0 0 0
1454296756000 209840000 -5.8134284 47.760983 0 0 0 0
1454296825000 209840000 -5.813637 47.765392 0 0 0 0
1454296837000 209840000 -5.813707 47.76614 0 0 0 0
1454296892000 209840000 -5.8139 47.76961 0 0 0 0
1454296909000 209840000 -5.81394 47.770622 0 0 0 0
1454296922000 209840000 -5.813988 47.77146 0 0 0 0
1454296927000 209840000 -5.81403 47.771843 0 0 0 0
1454296939000 209840000 -5.8141 47.772545 0 0 0 0
1454296947000 209840000 -5.8141184 47.773136 0 0 0 0
1454296957000 209840000 -5.814143 47.77379 0 0 0 0
1454296983000 209840000 -5.8142133 47.77548 0 0 0 0
1454297002000 209840000 -5.8143115 47.776653 0 0 0 0
1454297008000 209840000 -5.8143115 47.777035 0 0 0 0
1454297014000 209840000 -5.814377 47.77742 0 0 0 0
1454297020000 209840000 -5.8143616 47.77781 0 0 0 0
1454297026000 209840000 -5.814357 47.7782 0 0 0 0
1454297032000 209840000 -5.8144135 47.778587 0 0 0 0
1454297037000 209840000 -5.814395 47.77896 0 0 0 0
1454297049000 209840000 -5.814407 47.77973 0 0 0 0
1454297062000 209840000 -5.81448 47.7805 0 0 0 0
1454297080000 209840000 -5.814595 47.781647 0 0 0 0
1454297109000 209840000 -5.81474 47.783577 0 0 0 0
1454297122000 209840000 -5.8147435 47.78435 0 0 0 0
1454297127000 209840000 -5.814813 47.78474 0 0 0 0
1454297134000 209840000 -5.8147535 47.785126 0 0 0 0
1454297169000 209840000 -5.814783 47.787483 0 0 0 0
1454297177000 209840000 -5.8148284 47.787945 0 0 0 0
1454297182000 209840000 -5.814777 47.788273 0 0 0 0
1454297188000 209840000 -5.814862 47.788673 0 0 0 0
1454297194000 209840000 -5.8147616 47.78907 0 0 0 0
1454297200000 209840000 -5.81485 47.78945 0 0 0 0
1454297206000 209840000 -5.81482 47.78985 0 0 0 0
1454297212000 209840000 -5.8148284 47.79024 0 0 0 0
1454297223000 209840000 -5.8148217 47.79101 0 0 0 0
1454297236000 209840000 -5.814905 47.79184 0 0 0 0
1454297242000 209840000 -5.81495 47.792168 0 0 0 0
1454297248000 209840000 -5.814912 47.792614 0 0 0 0
1454297254000 209840000 -5.81499 47.792927 0 0 0 0
1454297260000 209840000 -5.8149433 47.793312 0 0 0 0
1454297266000 209840000 -5.8150315 47.793682 0 0 0 0
1454297272000 209840000 -5.814988 47.794067 0 0 0 0
1454297277000 209840000 -5.815065 47.794445 0 0 0 0
1454297283000 209840000 -5.8150816 47.79482 0 0 0 0
1454297289000 209840000 -5.815085 47.795197 0 0 0 0
1454297297000 209840000 -5.8151417 47.795643 0 0 0 0
1454297302000 209840000 -5.81512 47.79596 0 0 0 0
1454297308000 209840000 -5.8151517 47.796406 0 0 0 0
1454297314000 209840000 -5.81514 47.796734 0 0 0 0
1454297320000 209840000 -5.8151584 47.79711 0 0 0 0
1454297326000 209840000 -5.8151717 47.7975 0 0 0 0
1454297332000 209840000 -5.8151765 47.79796 0 0 0 0
1454297337000 209840000 -5.815155 47.79828 0 0 0 0
1454297349000 209840000 -5.81516 47.799065 0 0 0 0
1454297362000 209840000 -5.8151464 47.799847 0 0 0 0
1454297368000 209840000 -5.8152566 47.800297 0 0 0 0
1454297374000 209840000 -5.81517 47.800625 0 0 0 0
1454297392000 209840000 -5.815348 47.801846 0 0 0 0
1454297397000 209840000 -5.815368 47.802166 0 0 0 0
1454297403000 209840000 -5.815407 47.802555 0 0 0 0
1454297422000 209840000 -5.815467 47.80372 0 0 0 0
1454297428000 209840000 -5.81546 47.80418 0 0 0 0
1454297452000 209840000 -5.81549 47.805748 0 0 0 0
1454297457000 209840000 -5.8154736 47.806072 0 0 0 0
1454297464000 209840000 -5.815485 47.806465 0 0 0 0
1454297470000 209840000 -5.8155317 47.80691 0 0 0 0
1454297476000 209840000 -5.8154984 47.807304 0 0 0 0
1454297488000 209840000 -5.8155265 47.80807 0 0 0 0
1454297494000 209840000 -5.8156266 47.808384 0 0 0 0
1454297500000 209840000 -5.8156085 47.808773 0 0 0 0
1454297512000 209840000 -5.8156466 47.80961 0 0 0 0
1454297525000 209840000 -5.8156967 47.810303 0 0 0 0
1454297536000 209840000 -5.815728 47.811134 0 0 0 0
1454297548000 209840000 -5.815785 47.811897 0 0 0 0
1454297554000 209840000 -5.8157682 47.812218 0 0 0 0
1454297560000 209840000 -5.8157434 47.8126 0 0 0 0
1454297572000 209840000 -5.815755 47.813354 0 0 0 0
1454297578000 209840000 -5.815777 47.813732 0 0 0 0
1454297584000 209840000 -5.815755 47.814125 0 0 0 0
1454297590000 209840000 -5.815815 47.81456 0 0 0 0
1454297596000 209840000 -5.8158135 47.814945 0 0 0 0
1454297602000 209840000 -5.8158684 47.815266 0 0 0 0
1454297608000 209840000 -5.8158965 47.815712 0 0 0 0
1454297614000 209840000 -5.8159165 47.81604 0 0 0 0
1454297620000 209840000 -5.815962 47.81642 0 0 0 0
1454297624000 209840000 -5.815923 47.81668 0 0 0 0
1454297626000 209840000 -5.8159833 47.816868 0 0 0 0
1454297628000 209840000 -5.815995 47.816933 0 0 0 0
1454297629000 209840000 -5.815995 47.816933 0 0 0 0
1454297632000 209840000 -5.81597 47.817192 0 0 0 0
1454297637000 209840000 -5.81599 47.817574 0 0 0 0
