1444025680000 227410000 -4.6482315 48.092518 0 0 0 0
1444025689000 227410000 -4.648715 48.092434 0 0 0 0
1444025699000 227410000 -4.649265 48.092365 0 0 0 0
1444025709000 227410000 -4.6496816 48.0923 0 0 0 0
1444025720000 227410000 -4.650232 48.09223 0 0 0 0
1444025730000 227410000 -4.6507316 48.09215 0 0 0 0
1444025739000 227410000 -4.651165 48.092083 0 0 0 0
1444025750000 227410000 -4.651765 48.092 0 0 0 0
1444025759000 227410000 -4.652165 48.09195 0 0 0 0
1444025769000 227410000 -4.6526484 48.091885 0 0 0 0
1444025780000 227410000 -4.653165 48.091816 0 0 0 0
1444025789000 227410000 -4.6535983 48.09175 0 0 0 0
1444025801000 227410000 -4.654198 48.091667 0 0 0 0
1444025811000 227410000 -4.654665 48.0916 0 0 0 0
1444025819000 227410000 -4.6550484 48.09155 0 0 0 0
1444025829000 227410000 -4.655532 48.091484 0 0 0 0
1444025840000 227410000 -4.6560817 48.091415 0 0 0 0
1444025849000 227410000 -4.656532 48.091366 0 0 0 0
1444025861000 227410000 -4.6571317 48.0913 0 0 0 0
1444025870000 227410000 -4.657632 48.091232 0 0 0 0
1444025879000 227410000 -4.658015 48.091167 0 0 0 0
1444025889000 227410000 -4.658515 48.0911 0 0 0 0
1444025900000 227410000 -4.659065 48.091034 0 0 0 0
1444025909000 227410000 -4.659515 48.09095 0 0 0 0
1444025921000 227410000 -4.660115 48.090866 0 0 0 0
1444025930000 227410000 -4.6606317 48.0908 0 0 0 0
1444025939000 227410000 -4.6610317 48.09075 0 0 0 0
1444025950000 227410000 -4.661565 48.090683 0 0 0 0
1444025960000 227410000 -4.6620483 48.09062 0 0 0 0
1444025969000 227410000 -4.662515 48.09055 0 0 0 0
1444025981000 227410000 -4.6630983 48.090485 0 0 0 0
1444025990000 227410000 -4.6635485 48.090416 0 0 0 0
1444025999000 227410000 -4.6639814 48.09035 0 0 0 0
1444026010000 227410000 -4.6645317 48.090267 0 0 0 0
1444026020000 227410000 -4.665015 48.0902 0 0 0 0
1444026029000 227410000 -4.665448 48.090134 0 0 0 0
1444026041000 227410000 -4.666032 48.090034 0 0 0 0
1444026050000 227410000 -4.666465 48.089966 0 0 0 0
1444026059000 227410000 -4.666915 48.0899 0 0 0 0
1444026070000 227410000 -4.667465 48.089817 0 0 0 0
1444026079000 227410000 -4.667915 48.08975 0 0 0 0
1444026089000 227410000 -4.6683984 48.089684 0 0 0 0
1444026101000 227410000 -4.6689982 48.0896 0 0 0 0
1444026110000 227410000 -4.6694484 48.089535 0 0 0 0
1444026119000 227410000 -4.669865 48.089485 0 0 0 0
1444026130000 227410000 -4.670398 48.089382 0 0 0 0
1444026139000 227410000 -4.6708317 48.089317 0 0 0 0
1444026149000 227410000 -4.671315 48.08925 0 0 0 0
1444026159000 227410000 -4.671798 48.08915 0 0 0 0
1444026170000 227410000 -4.672332 48.089066 0 0 0 0
1444026179000 227410000 -4.6727815 48.089 0 0 0 0
1444026190000 227410000 -4.6733317 48.088932 0 0 0 0
1444026199000 227410000 -4.6737986 48.088867 0 0 0 0
1444026209000 227410000 -4.6742983 48.088783 0 0 0 0
1444026219000 227410000 -4.6747985 48.088734 0 0 0 0
1444026230000 227410000 -4.6753983 48.08865 0 0 0 0
1444026240000 227410000 -4.675832 48.088585 0 0 0 0
1444026250000 227410000 -4.6763315 48.0885 0 0 0 0
1444026259000 227410000 -4.6767817 48.088432 0 0 0 0
1444026269000 227410000 -4.677265 48.08835 0 0 0 0
1444026279000 227410000 -4.677765 48.088284 0 0 0 0
1444026291000 227410000 -4.6783485 48.0882 0 0 0 0
1444026300000 227410000 -4.678798 48.088116 0 0 0 0
1444026310000 227410000 -4.6792817 48.08805 0 0 0 0
1444026319000 227410000 -4.679715 48.087967 0 0 0 0
1444026329000 227410000 -4.680215 48.087883 0 0 0 0
1444026339000 227410000 -4.680715 48.0878 0 0 0 0
1444026350000 227410000 -4.6812983 48.087685 0 0 0 0
1444026360000 227410000 -4.6817484 48.0876 0 0 0 0
1444026370000 227410000 -4.682232 48.087532 0 0 0 0
1444026379000 227410000 -4.6826816 48.087467 0 0 0 0
1444026389000 227410000 -4.683182 48.0874 0 0 0 0
1444026399000 227410000 -4.683665 48.08732 0 0 0 0
1444026410000 227410000 -4.684282 48.0872 0 0 0 0
1444026420000 227410000 -4.684715 48.087116 0 0 0 0
1444026430000 227410000 -4.6851983 48.087032 0 0 0 0
1444026440000 227410000 -4.685748 48.086967 0 0 0 0
1444026449000 227410000 -4.686115 48.0869 0 0 0 0
1444026459000 227410000 -4.686615 48.086834 0 0 0 0
1444026470000 227410000 -4.687198 48.086765 0 0 0 0
1444026480000 227410000 -4.6876817 48.086685 0 0 0 0
1444026490000 227410000 -4.688132 48.08663 0 0 0 0
1444026500000 227410000 -4.6886816 48.08655 0 0 0 0
1444026509000 227410000 -4.689065 48.086468 0 0 0 0
1444026520000 227410000 -4.689565 48.08642 0 0 0 0
1444026531000 227410000 -4.6901484 48.086334 0 0 0 0
1444026540000 227410000 -4.6906486 48.08625 0 0 0 0
1444026550000 227410000 -4.6910815 48.0862 0 0 0 0
1444026561000 227410000 -4.691632 48.086117 0 0 0 0
1444026569000 227410000 -4.692015 48.086082 0 0 0 0
1444026580000 227410000 -4.692515 48.086018 0 0 0 0
1444026591000 227410000 -4.6930985 48.08592 0 0 0 0
1444026601000 227410000 -4.6935816 48.085835 0 0 0 0
1444026610000 227410000 -4.694015 48.085766 0 0 0 0
1444026620000 227410000 -4.694565 48.0857 0 0 0 0
1444026629000 227410000 -4.694948 48.08565 0 0 0 0
1444026640000 227410000 -4.695465 48.085567 0 0 0 0
1444026651000 227410000 -4.6959815 48.085484 0 0 0 0
1444026660000 227410000 -4.696465 48.0854 0 0 0 0
