1583007122000 a295a927-6562-4188-885b-31f86cda126d 23.683906666666665 37.928625000000004  219.7 0 0
1583007133000 a295a927-6562-4188-885b-31f86cda126d 23.683903333333333 37.928621666666665  219.7 0 0
1583007137000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55053333333333 37.95512333333333 9 61.5 0 0
1583007142000 a295a927-6562-4188-885b-31f86cda126d 23.6839 37.928625000000004  219.7 0 0
1583007153000 a295a927-6562-4188-885b-31f86cda126d 23.6839 37.928628333333336  219.7 0 0
1583007164000 a295a927-6562-4188-885b-31f86cda126d 23.683896666666666 37.928628333333336  219.7 0 0
1583007184000 a295a927-6562-4188-885b-31f86cda126d 23.683895 37.928626666666666  219.7 0 0
1583007187000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550526666666666 37.955105 9 61.5 0 0
1583007193000 a295a927-6562-4188-885b-31f86cda126d 23.683891666666668 37.928625000000004  219.7 0 0
1583007204000 a295a927-6562-4188-885b-31f86cda126d 23.683893333333334 37.928628333333336  219.7 0 0
1583007207000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550518333333333 37.955095 9 61.5 0 0
1583007213000 a295a927-6562-4188-885b-31f86cda126d 23.683891666666668 37.92863  219.7 0 0
1583007224000 a295a927-6562-4188-885b-31f86cda126d 23.683893333333334 37.92863  219.7 0 0
1583007226000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550515 37.955095 9 61.5 0 0
1583007233000 a295a927-6562-4188-885b-31f86cda126d 23.683891666666668 37.928626666666666  219.7 0 0
1583007236000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550508333333333 37.955095 9 61.5 0 0
1583007246000 135a3776-a1d0-49b0-aa5c-a8453c2c08cf 23.684166666666666 37.93029333333333  251.4 0 0
1583007247000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550498333333334 37.955090000000006 9 61.5 0 0
1583007253000 a295a927-6562-4188-885b-31f86cda126d 23.683888333333336 37.92861833333333  219.7 0 0
1583007257000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55052166666667 37.955103333333334 9 61.5 0 0
1583007264000 a295a927-6562-4188-885b-31f86cda126d 23.68389 37.92861833333333  219.7 0 0
1583007268000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550545 37.955108333333335 9 61.5 0 0
1583007273000 a295a927-6562-4188-885b-31f86cda126d 23.683888333333336 37.92861833333333  219.7 0 0
1583007284000 a295a927-6562-4188-885b-31f86cda126d 23.683888333333336 37.92862  219.7 0 0
1583007286000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550541666666668 37.95509333333334 9 61.5 0 0
1583007293000 a295a927-6562-4188-885b-31f86cda126d 23.683885 37.928623333333334  219.7 0 0
1583007304000 a295a927-6562-4188-885b-31f86cda126d 23.68388 37.928621666666665  219.7 0 0
1583007313000 a295a927-6562-4188-885b-31f86cda126d 23.683878333333332 37.928625000000004  219.7 0 0
1583007317000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550535 37.955126666666665 9 61.5 0 0
1583007324000 a295a927-6562-4188-885b-31f86cda126d 23.683878333333332 37.928626666666666  219.7 0 0
1583007333000 a295a927-6562-4188-885b-31f86cda126d 23.683878333333332 37.928626666666666  219.7 0 0
1583007344000 a295a927-6562-4188-885b-31f86cda126d 23.683873333333334 37.928628333333336  219.7 0 0
1583007346000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550473333333333 37.955081666666665 9 61.5 0 0
1583007353000 a295a927-6562-4188-885b-31f86cda126d 23.68387166666667 37.92863  219.7 0 0
1583007364000 a295a927-6562-4188-885b-31f86cda126d 23.68387166666667 37.92863  219.7 0 0
1583007367000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550465 37.95507666666666 8 61.5 0 0
1583007373000 a295a927-6562-4188-885b-31f86cda126d 23.683873333333334 37.928628333333336  219.7 0 0
1583007377000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55046666666667 37.95506666666667 8 61.5 0 0
1583007384000 a295a927-6562-4188-885b-31f86cda126d 23.683873333333334 37.928628333333336  219.7 0 0
1583007388000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550473333333333 37.955055 8 61.5 0 0
1583007391000 03b0e209-d007-45f3-afc9-178ed35160b8 23.564271666666667 37.961325 6 191.9 0.1 0
1583007393000 a295a927-6562-4188-885b-31f86cda126d 23.683878333333332 37.928626666666666  219.7 0 0
1583007397000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550485 37.955061666666666 8 61.5 0 0
1583007407000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550485 37.95507 8 61.5 0 0
1583007413000 a295a927-6562-4188-885b-31f86cda126d 23.68388 37.92863166666667  219.7 0 0
1583007416000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55049 37.95507666666666 8 61.5 0 0
1583007427000 41dc89c8-4d7e-4d18-8e98-9cb5b6a3efd8 23.564185000000002 37.96030833333334 183 91.9 0 0
1583007427000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55048833333333 37.955079999999995 8 61.5 0 0
1583007433000 a295a927-6562-4188-885b-31f86cda126d 23.683885 37.92863333333333  219.7 0 0
1583007437000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550481666666666 37.95507666666666 8 61.5 0 0
1583007438000 cd2ac510-7359-48cc-9fcf-8f0344901460 23.347863333333333 37.944251666666666 73 77 9.1 0
1583007444000 a295a927-6562-4188-885b-31f86cda126d 23.683885 37.928635  219.7 0 0
1583007453000 a295a927-6562-4188-885b-31f86cda126d 23.683885 37.92863666666666  219.7 0 0
1583007456000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550485 37.955108333333335 8 61.5 0 0
1583007473000 a295a927-6562-4188-885b-31f86cda126d 23.683893333333334 37.928646666666666  219.7 0 0
1583007477000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550496666666668 37.95511 8 61.5 0 0
1583007493000 a295a927-6562-4188-885b-31f86cda126d 23.683896666666666 37.928644999999996  219.7 0 0
1583007504000 a295a927-6562-4188-885b-31f86cda126d 23.683893333333334 37.928646666666666  219.7 0 0
1583007513000 a295a927-6562-4188-885b-31f86cda126d 23.683891666666668 37.92864333333333  219.7 0 0
1583007516000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550531666666664 37.95511 9 61.5 0.1 0
1583007522000 a295a927-6562-4188-885b-31f86cda126d 23.683891666666668 37.928646666666666  219.7 0 0
1583007533000 a295a927-6562-4188-885b-31f86cda126d 23.683893333333334 37.92864833333333  219.7 0 0
1583007547000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55050333333333 37.955075 9 61.5 0 0
1583007553000 a295a927-6562-4188-885b-31f86cda126d 23.68389 37.92864833333333  219.7 0 0
1583007557000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55050333333333 37.95507666666666 9 61.5 0 0
1583007564000 a295a927-6562-4188-885b-31f86cda126d 23.683896666666666 37.928655000000006  219.7 0 0
1583007568000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550481666666666 37.95507333333333 8 61.5 0 0
1583007576000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550481666666666 37.95507166666666 8 61.5 0 0
1583007583000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.928665  219.7 0 0
1583007587000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550485 37.95507333333333 8 61.5 0 0
1583007604000 135a3776-a1d0-49b0-aa5c-a8453c2c08cf 23.684178333333332 37.930295  239.6 0 0
1583007612000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.92865333333334  219.7 0 0
1583007624000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.92865166666666  219.7 0 0
1583007632000 03b0e209-d007-45f3-afc9-178ed35160b8 23.56399 37.96076666666667 6 200.5 6.3 0
1583007644000 a295a927-6562-4188-885b-31f86cda126d 23.68391 37.92864833333333  219.7 0 0
1583007653000 03b0e209-d007-45f3-afc9-178ed35160b8 23.56422 37.96126666666667 6 186.2 0.1 0
1583007657000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550475 37.9551 8 61.5 0 0
1583007657000 cd2ac510-7359-48cc-9fcf-8f0344901460 23.35926 37.94641333333333 73 76.4 9.1 0
1583007666000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550471666666667 37.9551 8 61.5 0 0
1583007668000 cd2ac510-7359-48cc-9fcf-8f0344901460 23.35983333333333 37.94653 73 76.1 9.1 0
1583007672000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.92864333333333  219.7 0 0
1583007677000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550468333333335 37.95509166666667 8 61.5 0 0
1583007684000 a295a927-6562-4188-885b-31f86cda126d 23.683903333333333 37.92864  219.7 0 0
1583007687000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550473333333333 37.955086666666666 8 61.5 0.1 0
1583007692000 03b0e209-d007-45f3-afc9-178ed35160b8 23.564233333333334 37.961281666666665 6 189.7 0.1 0
1583007693000 a295a927-6562-4188-885b-31f86cda126d 23.683901666666667 37.92863666666666  219.7 0 0
1583007695000 1ba36007-2caa-46fc-a6ba-f87b5a20c903 23.64901166666667 37.93373333333333  0 0 0
1583007704000 a295a927-6562-4188-885b-31f86cda126d 23.683901666666667 37.92863333333333  219.7 0 0
1583007707000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550471666666667 37.955095 8 61.5 0 0
1583007717000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550459999999998 37.95509333333334 8 61.5 0 0
1583007728000 cd2ac510-7359-48cc-9fcf-8f0344901460 23.36299166666667 37.94715833333333 73 76.4 9.1 0
1583007732000 a295a927-6562-4188-885b-31f86cda126d 23.68389833333333 37.92863  219.7 0 0
1583007737000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550459999999998 37.955088333333336 8 61.5 0.1 0
1583007744000 a295a927-6562-4188-885b-31f86cda126d 23.683901666666667 37.92863  219.7 0 0
1583007753000 a295a927-6562-4188-885b-31f86cda126d 23.683903333333333 37.92863  219.7 0 0
1583007764000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.92863  219.7 0 0
1583007767000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550459999999998 37.955095 8 61.5 0 0
1583007777000 cd2ac510-7359-48cc-9fcf-8f0344901460 23.365543333333335 37.947655000000005 73 76 9.1 0
1583007783000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.928625000000004  219.7 0 0
1583007787000 41dc89c8-4d7e-4d18-8e98-9cb5b6a3efd8 23.564183333333336 37.96032666666667 183 91.9 0 0
1583007787000 cd2ac510-7359-48cc-9fcf-8f0344901460 23.366076666666668 37.94775833333333 73 76.3 9.2 0
1583007792000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.928628333333336  219.7 0 0
1583007803000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.92863  219.7 0 0
1583007806000 cd2ac510-7359-48cc-9fcf-8f0344901460 23.36706 37.94795166666667 73 75.8 9.1 0
1583007816000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55047 37.955095 8 61.5 0 0
1583007824000 a295a927-6562-4188-885b-31f86cda126d 23.68391 37.92863333333333  219.7 0 0
1583007843000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.92864  219.7 0 0
1583007852000 a295a927-6562-4188-885b-31f86cda126d 23.683906666666665 37.92863833333333  219.7 0 0
1583007863000 a295a927-6562-4188-885b-31f86cda126d 23.683903333333333 37.92864  219.7 0 0
1583007867000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550453333333333 37.95507666666666 8 61.5 0 0
1583007873000 a295a927-6562-4188-885b-31f86cda126d 23.683901666666667 37.92864  219.7 0 0
1583007876000 1ba36007-2caa-46fc-a6ba-f87b5a20c903 23.64900833333333 37.93373833333333  0 0 0
1583007876000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550455 37.95507833333333 8 61.5 0 0
1583007884000 a295a927-6562-4188-885b-31f86cda126d 23.6839 37.92864  219.7 0 0
1583007888000 cd2ac510-7359-48cc-9fcf-8f0344901460 23.37127 37.948791666666665 74 75.6 9.1 0
1583007906000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550436666666666 37.95507666666666 8 61.5 0 0
1583007912000 a295a927-6562-4188-885b-31f86cda126d 23.683905 37.92863666666666  219.7 0 0
1583007917000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550428333333333 37.955065 8 61.5 0 0
1583007923000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.92863  219.7 0 0
1583007927000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550425 37.955063333333335 8 61.5 0 0
1583007933000 a295a927-6562-4188-885b-31f86cda126d 23.68390833333333 37.92863  219.7 0 0
1583007937000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550425 37.955061666666666 8 61.5 0 0
1583007944000 a295a927-6562-4188-885b-31f86cda126d 23.683911666666667 37.928625000000004  219.7 0 0
1583007947000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55043 37.955061666666666 8 61.5 0 0
1583007963000 135a3776-a1d0-49b0-aa5c-a8453c2c08cf 23.68418 37.930285000000005  241.8 0 0
1583007963000 a295a927-6562-4188-885b-31f86cda126d 23.683905 37.928628333333336  219.7 0 0
1583007987000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.550433333333334 37.955085000000004 8 61.5 0 0
1583007993000 a295a927-6562-4188-885b-31f86cda126d 23.683891666666668 37.928625000000004  219.7 0 0
1583008004000 03b0e209-d007-45f3-afc9-178ed35160b8 23.56427 37.961315 6 184.5 0.1 0
1583008034000 a295a927-6562-4188-885b-31f86cda126d 23.68388666666667 37.92863  219.7 0 0
1583008037000 8a28060e-8c2b-4cc8-92db-8df4e244685e 23.55043 37.95509166666667 8 61.5 0 0
