1583006801000 ada3303a-8831-40cd-90de-7aa0bba18146 23.594365 37.950305  79.3 9.3 0
1583006823000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558 37.95637  112 0 0
1583006831000 ada3303a-8831-40cd-90de-7aa0bba18146 23.595916666666668 37.950606666666665  75 9 0
1583006840000 ada3303a-8831-40cd-90de-7aa0bba18146 23.596366666666665 37.95070666666666  74.3 8.9 0
1583006842000 a78a8111-d13c-4fe7-952c-f1b50f2b71d5 23.646683333333332 37.93705666666666  85 0 0
1583006844000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605578333333334 37.95637  112 0 0
1583006850000 ada3303a-8831-40cd-90de-7aa0bba18146 23.59686333333333 37.95081166666667  75.1 8.8 0
1583006862000 ada3303a-8831-40cd-90de-7aa0bba18146 23.597416666666668 37.95090833333334  77.7 8.8 0
1583006863000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605586666666667 37.95636833333333  112 0 0
1583006873000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605593333333335 37.95636833333333  112 0 0
1583006881000 ada3303a-8831-40cd-90de-7aa0bba18146 23.598366666666667 37.951056666666666  79.2 8.6 0
1583006882000 5c771c66-3d0e-46c4-b0c6-ce2471a43459 23.647501666666667 37.93755833333333  18 0 0
1583006883000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.956365  112 0 0
1583006891000 ada3303a-8831-40cd-90de-7aa0bba18146 23.598905 37.951143333333334  78.8 8.5 0
1583006892000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.95636666666667  112 0 0
1583006900000 ada3303a-8831-40cd-90de-7aa0bba18146 23.599341666666664 37.95122166666667  78 8.5 0
1583006903000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605566666666668 37.95637  112 0 0
1583006910000 ada3303a-8831-40cd-90de-7aa0bba18146 23.599825 37.95131  77.3 8.4 0
1583006913000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605571666666666 37.95636666666667  112 0 0
1583006921000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60035333333333 37.951411666666665  76.7 8.4 0
1583006923000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605585 37.956358333333334  112 0 0
1583006933000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558 37.95635333333333  112 0 0
1583006939000 bc6d1f59-d3d3-4d9a-a54f-31c3b6bd5e6b 23.681233333333335 37.92974666666667  0 0 0
1583006944000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60557 37.95635  112 0 0
1583006950000 fb3b899a-5a70-4542-8527-682dffa485c9 23.670201666666667 37.94067   0.6 0
1583006951000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60178833333333 37.951625  82 8.3 0
1583006952000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605585 37.95634833333334  112 0 0
1583006960000 ada3303a-8831-40cd-90de-7aa0bba18146 23.602216666666667 37.95165333333333  85 8.2 0
1583006962000 28e3c6b9-8aaa-43c8-8a02-e475a7bbdb76 23.683418333333336 37.930551666666666 303  0 0
1583006964000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605591666666665 37.95635  112 0 0
1583006970000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60269 37.95165166666666  89.3 8 0
1583006981000 ada3303a-8831-40cd-90de-7aa0bba18146 23.603193333333333 37.951620000000005  94.4 7.8 0
1583006982000 fb3b899a-5a70-4542-8527-682dffa485c9 23.67017666666667 37.94069666666667   1.2 0
1583006983000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.95635333333333  112 0 0
1583006991000 ada3303a-8831-40cd-90de-7aa0bba18146 23.603641666666665 37.951564999999995  98.5 7.7 0
1583007001000 ada3303a-8831-40cd-90de-7aa0bba18146 23.604041666666667 37.9515  101.1 7.7 0
1583007003000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605578333333334 37.95635  112 0 0
1583007011000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60451 37.95141  103.8 7.5 0
1583007014000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.956345000000006  112 0 0
1583007020000 ada3303a-8831-40cd-90de-7aa0bba18146 23.604879999999998 37.95132666666667  105.7 7.3 0
1583007021000 a78a8111-d13c-4fe7-952c-f1b50f2b71d5 23.646676666666668 37.937061666666665  85 0 0
1583007023000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605586666666667 37.95633833333333  112 0 0
1583007031000 ada3303a-8831-40cd-90de-7aa0bba18146 23.605306666666667 37.951215000000005  108.3 7 0
1583007034000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60559 37.956334999999996  112 0 0
1583007041000 ada3303a-8831-40cd-90de-7aa0bba18146 23.605653333333333 37.951095  113.7 6.5 0
1583007043000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605588333333333 37.956331666666664  112 0 0
1583007051000 5c144cb0-0fb9-4d18-a7ec-19e133ac00fe 23.68548333333333 37.938845  204.6 0 0
1583007051000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60593 37.95092666666667  127.3 6 0
1583007063000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.95633833333333  112 0 0
1583007083000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605585 37.956334999999996  112 0 0
1583007094000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605586666666667 37.95634666666667  112 0 0
1583007101000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606355 37.94984  172.4 4.4 0
1583007111000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606358333333333 37.949648333333336  166.3 3.8 0
1583007113000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605585 37.956336666666665  112 0 0
1583007118000 54ff427b-8d87-42f6-81cc-c480e4fa9f60 23.647321666666667 37.936906666666665   0 0
1583007121000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606428333333334 37.949526666666664  157.6 3.4 0
1583007124000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60559 37.956345000000006  112 0 0
1583007133000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605574999999998 37.95634166666667  112 0 0
1583007141000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606673333333333 37.949331666666666  138.6 2.2 0
1583007144000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605586666666667 37.95634833333334  112 0 0
1583007164000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60559 37.95635  112 0 0
1583007181000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606631666666665 37.94922833333333  161.5 0.3 0
1583007184000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60560333333333 37.956360000000004  112 0 0
1583007201000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60667833333333 37.94924666666667  217.1 0.3 0
1583007211000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606595000000002 37.94918500000001  221.8 0.2 0
1583007214000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605596666666667 37.95635666666667  112 0 0
1583007221000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606581666666667 37.94918333333333  227.7 0.1 0
1583007223000 72d6bb16-37ea-45a4-890e-829f33217840 23.683701666666664 37.92873  300 0 0
1583007230000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60659 37.94918666666667  234.8 0.1 0
1583007232000 5c144cb0-0fb9-4d18-a7ec-19e133ac00fe 23.685475 37.938853333333334  204.6 0 0
1583007233000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605596666666667 37.95635333333333  112 0 0
1583007241000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606598333333334 37.949198333333335  239.1 0.1 0
1583007244000 5c771c66-3d0e-46c4-b0c6-ce2471a43459 23.647499999999997 37.937553333333334  18 0 0
1583007251000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60659 37.949195  240.1 0.1 0
1583007261000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606569999999998 37.94918833333334  237.6 0.1 0
1583007274000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60559 37.956358333333334  112 0 0
1583007293000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605571666666666 37.95636666666667  112 0 0
1583007301000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606704999999998 37.949225  211.5 0.1 0
1583007321000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606724999999997 37.94924833333334  221 0 0
1583007324000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60559 37.95635333333333  112 0 0
1583007334000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605596666666667 37.956365  112 0 0
1583007344000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60559 37.956360000000004  112 0 0
1583007344000 fb3b899a-5a70-4542-8527-682dffa485c9 23.670213333333333 37.940675000000006   0.4 0
1583007353000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605583333333335 37.95635  112 0 0
1583007361000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606683333333333 37.949216666666665  229.3 0 0
1583007363000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60559 37.95634166666667  112 0 0
1583007381000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606696666666668 37.949218333333334  235.3 0 0
1583007384000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605574999999998 37.956345000000006  112 0 0
1583007393000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605571666666666 37.95635333333333  112 0 0
1583007401000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606716666666667 37.94920833333333  232.3 0.1 0
1583007406000 72d6bb16-37ea-45a4-890e-829f33217840 23.683721666666667 37.928733333333334  300 0 0
1583007421000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60666666666667 37.94920833333333  232.4 0 0
1583007432000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605573333333332 37.956361666666666  112 0 0
1583007441000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606713333333335 37.94922833333333  233.8 0.1 0
1583007444000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605574999999998 37.956358333333334  112 0 0
1583007444000 28e3c6b9-8aaa-43c8-8a02-e475a7bbdb76 23.683398333333333 37.930551666666666 290  0 0
1583007449000 28e3c6b9-8aaa-43c8-8a02-e475a7bbdb76 23.6834 37.930550000000004 289  0 0
1583007453000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605574999999998 37.956358333333334  112 0 0
1583007461000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606741666666668 37.949245  239.2 0.1 0
1583007474000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.95634166666667  112 0 0
1583007481000 54ff427b-8d87-42f6-81cc-c480e4fa9f60 23.647325000000002 37.9369   0 0
1583007481000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606726666666667 37.94928166666667  240.5 0 0
1583007483000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.95635  112 0 0
1583007492000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605583333333335 37.95634666666667  112 0 0
1583007513000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.95635  112 0 0
1583007524000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605574999999998 37.95634833333334  112 0 0
1583007534000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605573333333332 37.956345000000006  112 0 0
1583007552000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558 37.95635  112 0 0
1583007573000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605573333333332 37.95634  112 0 0
1583007581000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606748333333332 37.949295  242.2 0 0
1583007594000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605566666666668 37.956363333333336  112 0 0
1583007601000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60675666666667 37.94929166666667  242.4 0 0
1583007612000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605566666666668 37.956355  112 0 0
1583007621000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60676 37.94929333333334  247.4 0 0
1583007623000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.956360000000004  112 0 0
1583007633000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605583333333335 37.95636666666667  112 0 0
1583007641000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606749999999998 37.94927833333334  246.7 0 0
1583007644000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605588333333333 37.95637166666667  112 0 0
1583007661000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606748333333332 37.94925666666666  245.6 0 0
1583007664000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605588333333333 37.956379999999996  112 0 0
1583007681000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606753333333334 37.949245  245.6 0 0
1583007683000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605573333333332 37.956379999999996  112 0 0
1583007693000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605578333333334 37.95638333333333  112 0 0
1583007701000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606753333333334 37.94924833333334  245.7 0 0
1583007702000 fb3b899a-5a70-4542-8527-682dffa485c9 23.670198333333335 37.940711666666665   0.2 0
1583007714000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605585 37.956379999999996  112 0 0
1583007721000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606758333333335 37.94923666666667  246 0 0
1583007724000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605583333333335 37.95637  112 0 0
1583007734000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605583333333335 37.95637333333333  112 0 0
1583007741000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606778333333335 37.94923166666667  249.2 0 0
1583007743000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605586666666667 37.95637833333333  112 0 0
1583007763000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605595 37.95637333333333  112 0 0
1583007773000 5c144cb0-0fb9-4d18-a7ec-19e133ac00fe 23.68548333333333 37.938871666666664  204.6 0 0
1583007774000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605588333333333 37.95636833333333  112 0 0
1583007781000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60677666666667 37.949261666666665  251.9 0.1 0
1583007782000 99bf4589-abf7-47a7-9c1e-7e0a663c7840 23.647136666666665 37.93243  336.4 0 0
1583007784000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605588333333333 37.956376666666664  112 0 0
1583007794000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605588333333333 37.956381666666665  112 0 0
1583007801000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606803333333335 37.949243333333335  252.1 0 0
1583007809000 0c462192-7748-4c40-bb04-38d8563e5e0c 23.68100666666667 37.93544  326.9 0 0
1583007821000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606791666666666 37.949259999999995  249.6 0 0
1583007823000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558 37.956385  112 0 0
1583007834000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605574999999998 37.956385  112 0 0
1583007839000 54ff427b-8d87-42f6-81cc-c480e4fa9f60 23.647336666666668 37.936906666666665   0 0
1583007840000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606726666666667 37.94924  253.2 0 0
1583007854000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.956365  112 0 0
1583007863000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605588333333333 37.956363333333336  112 0 0
1583007881000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60675666666667 37.94925166666667  256.7 0.1 0
1583007894000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605583333333335 37.95635333333333  112 0 0
1583007904000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605585 37.95634666666667  112 0 0
1583007904000 7825cdc8-0e8b-472e-8c2d-2601367720a2 23.68386333333333 37.930413333333334  0 0 0
1583007910000 a696a4ed-dbfb-4679-a50f-dfaa6bd85ce3 23.70373 37.91091333333333  158.3 0 0
1583007914000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.956345000000006  112 0 0
1583007921000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606761666666667 37.949261666666665  261.8 0.1 0
1583007923000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605585 37.95634166666667  112 0 0
1583007927000 28e3c6b9-8aaa-43c8-8a02-e475a7bbdb76 23.683418333333336 37.93054666666667 281  0 0
1583007934000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.95635333333333  112 0 0
1583007943000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.95635  112 0 0
1583007954000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60559 37.95635666666667  112 0 0
1583007960000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606763333333333 37.949265  257.4 0.1 0
1583007974000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.95635333333333  112 0 0
1583007981000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60676833333333 37.94925  260.8 0 0
1583008001000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606748333333332 37.94927166666666  257.8 0 0
1583008003000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605573333333332 37.956363333333336  112 0 0
1583008014000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605568333333334 37.95635666666667  112 0 0
1583008024000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60555833333333 37.956355  112 0 0
1583008029000 fb3b899a-5a70-4542-8527-682dffa485c9 23.670346666666667 37.94056   0.4 0
1583008041000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606746666666666 37.94926666666667  257.1 0.1 0
1583008043000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.956355  112 0 0
1583008059000 fb3b899a-5a70-4542-8527-682dffa485c9 23.670305 37.94059333333333   0.9 0
1583008061000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606738333333332 37.94927166666666  255.1 0 0
1583008063000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.95635166666667  112 0 0
1583008074000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558 37.95633833333333  112 0 0
1583008080000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606735 37.94927333333333  257.9 0.1 0
1583008085000 7825cdc8-0e8b-472e-8c2d-2601367720a2 23.68383833333333 37.930436666666665  282.1 0 0
1583008093000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605571666666666 37.95635666666667  112 0 0
1583008103000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.956361666666666  112 0 0
1583008121000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60673166666667 37.949259999999995  260.3 0 0
1583008123000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605598333333333 37.956365  112 0 0
1583008134000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605593333333335 37.956365  112 0 0
1583008140000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606748333333332 37.949245  260.4 0 0
1583008144000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605608333333333 37.956358333333334  112 0 0
1583008181000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606753333333334 37.94924833333334  260.1 0.1 0
1583008194000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605591666666665 37.95636666666667  112 0 0
1583008200000 54ff427b-8d87-42f6-81cc-c480e4fa9f60 23.647313333333333 37.93691833333333   0 0
1583008200000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606738333333332 37.949265  268.1 0 0
1583008204000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605596666666667 37.956360000000004  112 0 0
1583008234000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605576666666664 37.95635333333333  112 0 0
1583008241000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606730000000002 37.94927  269.3 0 0
1583008248000 ab2570ba-43a4-4a74-9449-417f7e6a8946 23.64938833333333 37.93705   0 0
1583008254000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605574999999998 37.956360000000004  112 0 0
1583008260000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606728333333333 37.949265  265.9 0 0
1583008273000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558 37.956358333333334  112 0 0
1583008283000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60559 37.95635333333333  112 0 0
1583008301000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606736666666666 37.94924  260.3 0 0
1583008302000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558 37.95634666666667  112 0 0
1583008314000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.95635  112 0 0
1583008323000 99bf4589-abf7-47a7-9c1e-7e0a663c7840 23.647133333333333 37.932405  336.4 0 0
1583008333000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605583333333335 37.956345000000006  112 0 0
1583008340000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606726666666667 37.949261666666665  257.6 0.1 0
1583008354000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605578333333334 37.95634833333334  112 0 0
1583008361000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606726666666667 37.949263333333334  258.2 0 0
1583008374000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605563333333336 37.95635166666667  112 0 0
1583008380000 54ff427b-8d87-42f6-81cc-c480e4fa9f60 23.647325000000002 37.936906666666665   0 0
1583008380000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606733333333334 37.94926666666667  257.3 0 0
1583008393000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.60558166666667 37.95634833333334  112 0 0
1583008398000 8fa97e1e-b718-4732-89a4-2c3355ac573e 23.684981666666665 37.930575  290.6 0 0
1583008401000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60674 37.94927  259 0.1 0
1583008408000 28e3c6b9-8aaa-43c8-8a02-e475a7bbdb76 23.68341666666667 37.930555 281  0 0
1583008440000 ada3303a-8831-40cd-90de-7aa0bba18146 23.606708333333334 37.94923333333334  260 0 0
1583008461000 ada3303a-8831-40cd-90de-7aa0bba18146 23.60672333333333 37.94922333333333  262.1 0.1 0
1583008463000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605574999999998 37.95633333333333  112 0 0
1583008474000 1fe00389-be92-4281-bc0e-7d8e2fb7fe06 23.605585 37.95633833333333  112 0 0
