1583049374000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609173333333334 37.95769166666666  115.5 0 0
1583049415000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.95769333333333  115.5 0 0
1583049494000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609158333333333 37.95768666666667  115.5 0 0
1583049504000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609158333333333 37.957685  115.5 0 0
1583049595000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609156666666667 37.95769  115.5 0 0
1583049614000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.95769  115.5 0 0
1583049624000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.95769  115.5 0 0
1583049705000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.95768833333333  115.5 0 0
1583049734000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.95768666666667  115.5 0 0
1583049755000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.95768666666667  115.5 0 0
1583049765000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609158333333333 37.95768666666667  115.5 0 0
1583049795000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60915 37.95769166666666  115.5 0 0
1583049804000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60915 37.957694999999994  115.5 0 0
1583049825000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609156666666667 37.95768666666667  115.5 0 0
1583049964000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609165 37.95767333333333  115.5 0 0
1583049984000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609165 37.957675  115.5 0 0
1583049994000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609163333333335 37.957679999999996  115.5 0 0
1583050054000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609165 37.95767333333333  115.5 0 0
1583050084000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.957679999999996  115.5 0 0
1583050104000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609158333333333 37.957679999999996  115.5 0 0
1583050185000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609128333333334 37.95768666666667  115.5 0 0
1583050206000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60915333333333 37.957675  115.5 0 0
1583050224000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609158333333333 37.957679999999996  115.5 0 0
1583050244000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.957685  115.5 0 0
1583050285000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609163333333335 37.957678333333334  115.5 0 0
1583050304000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.95767333333333  115.5 0 0
1583050315000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60916166666667 37.957675  115.5 0 0
1583050326000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609156666666667 37.957681666666666  115.5 0 0
1583050364000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609146666666668 37.957679999999996  115.5 0 0
1583050386000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60915 37.95767166666667  115.5 0.1 0
1583050415000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60915 37.957678333333334  115.5 0 0
1583050566000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609143333333336 37.95768666666667  115.5 0 0
1583050604000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.609131666666666 37.95771666666667  296.7 0.4 0
1583050674000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.6088 37.95845  327.5 5.1 0
1583050695000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.608145 37.958603333333336  273.8 5.9 0
1583050714000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60725 37.958423333333336  254.9 8.9 0
1583050815000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.601563333333335 37.95641166666667  235 10.9 0
1583050825000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60101 37.955995  228.1 10.8 0
1583050854000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.59978 37.95498  223.1 10.9 0
1583050954000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.596881666666665 37.95099666666667  198.6 10.4 0
1583051104000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.601333333333333 37.945465  128.2 10.8 0
1583051145000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.603326666666664 37.944248333333334  125.6 10.7 0
1583051175000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60498833333333 37.94342833333334  119.5 10.7 0
1583051185000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.605546666666665 37.94318333333333  119.1 10.8 0
1583051194000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.60604 37.94295833333333  120.1 10.8 0
1583051214000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.607120000000002 37.942440000000005  121.8 10.8 0
1583051274000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.610371666666666 37.940875  121.9 10.9 0
1583051295000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.611503333333335 37.94031  122 10.9 0
1583051305000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.61203833333333 37.940039999999996  122.2 10.9 0
1583051345000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.614278333333335 37.939031666666665  115.9 10.9 0
1583051355000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.614866666666668 37.93883166666667  113.5 10.9 0
1583051364000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.615403333333333 37.938665  111.7 10.9 0
1583051375000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.616065 37.93846666666666  110.6 10.9 0
1583051385000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.616666666666667 37.93829166666667  110.1 10.9 0
1583051394000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.617206666666668 37.93814333333333  109.2 10.9 0
1583051415000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.618505000000003 37.93788  103.6 10.9 0
1583051445000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.620348333333332 37.93754  104.3 10.5 0
1583051454000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.620866666666664 37.93743333333334  104.2 10.2 0
1583051465000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.62147333333333 37.93729333333333  105.8 9.8 0
1583051475000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.621948333333332 37.93712  113.4 9 0
1583051484000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.622288333333334 37.936935  123.2 7.9 0
1583051495000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.622623333333333 37.936703333333334  130.2 7 0
1583051535000 769f7ede-9f79-423f-bb3f-b15babcabed8 23.623389999999997 37.935835  156.5 5.2 0
